SeniorCitizen,tenure,MonthlyCharges,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
0,72,112,0,0,1,0,0,True,False,True,False,False,8064,1,2,0,False,False,False,True
1,7,96,1,0,1,0,1,False,True,True,False,False,672,1,2,0,True,False,False,False
0,40,79,0,0,1,1,0,False,True,False,False,True,3160,24,3,0,False,False,True,False
0,1,20,1,0,1,0,1,True,False,True,False,False,20,1,2,1,True,False,False,False
1,26,91,0,0,1,0,1,False,True,True,False,False,2366,1,2,0,False,False,True,False
0,61,81,1,0,1,0,0,True,False,False,True,False,4941,12,2,0,False,False,False,True
0,13,97,0,0,1,0,1,True,False,False,False,True,1261,24,2,0,False,True,False,False
0,10,46,1,0,1,0,0,True,False,False,True,False,460,12,2,0,True,False,False,False
0,23,41,1,1,0,1,0,False,True,True,False,False,943,1,2,0,False,True,False,False
1,7,75,1,0,1,1,0,False,True,False,False,True,525,24,3,0,True,False,False,False
0,69,92,1,1,1,1,0,True,False,False,False,True,6348,24,3,0,False,False,False,True
0,6,45,1,0,1,0,1,True,False,True,False,False,270,1,2,1,True,False,False,False
0,56,24,1,1,1,0,0,True,False,False,True,False,1344,12,2,0,False,False,False,True
0,72,114,1,0,1,0,0,False,True,True,False,False,8208,1,2,0,False,False,False,True
0,40,62,1,0,0,0,0,False,True,False,True,False,2480,12,1,0,False,False,True,False
0,60,104,1,1,1,1,0,False,True,False,False,True,6240,24,3,0,False,False,False,True
1,37,97,0,0,1,1,1,False,True,True,False,False,3589,1,3,0,False,False,True,False
0,3,25,0,0,1,1,0,True,False,False,False,True,75,24,3,1,True,False,False,False
0,40,50,1,0,1,0,0,True,False,False,False,True,2000,24,2,0,False,False,True,False
0,22,44,1,0,0,0,1,False,True,True,False,False,968,1,1,0,False,True,False,False
0,39,21,0,0,1,0,0,False,True,True,False,False,819,1,2,0,False,False,True,False
0,2,20,0,1,1,1,0,False,True,False,True,False,40,12,3,1,True,False,False,False
0,51,107,0,0,1,1,0,True,False,False,False,True,5457,24,3,0,False,False,False,True
1,20,62,0,0,1,0,1,True,False,False,True,False,1240,12,2,0,False,True,False,False
0,43,26,1,0,1,0,0,True,False,True,False,False,1118,1,2,0,False,False,True,False
0,54,70,0,0,1,0,1,True,False,True,False,False,3780,1,2,0,False,False,False,True
0,9,58,0,0,0,1,1,True,False,True,False,False,522,1,2,0,True,False,False,False
0,50,21,1,0,1,0,0,True,False,False,False,True,1050,24,2,0,False,False,False,True
0,23,100,1,0,1,0,0,True,False,True,False,False,2300,1,2,0,False,True,False,False
1,37,76,0,0,1,1,1,True,False,False,True,False,2812,12,3,0,False,False,True,False
0,50,71,0,1,1,0,0,True,False,True,False,False,3550,1,2,0,False,False,False,True
0,29,36,1,0,0,0,0,False,True,True,False,False,1044,1,1,0,False,False,True,False
0,24,80,1,0,1,1,0,False,True,True,False,False,1920,1,3,0,False,True,False,False
0,51,94,0,0,1,1,0,False,True,True,False,False,4794,1,3,0,False,False,False,True
0,4,78,0,0,1,0,1,False,True,True,False,False,312,1,2,1,True,False,False,False
0,11,80,1,0,1,1,1,False,True,True,False,False,880,1,3,0,True,False,False,False
0,67,104,0,1,1,1,0,False,True,True,False,False,6968,1,3,0,False,False,False,True
0,1,70,1,0,1,0,0,True,False,False,False,True,70,24,2,1,True,False,False,False
0,72,89,1,0,1,0,0,True,False,True,False,False,6408,1,2,0,False,False,False,True
0,64,99,0,0,1,1,0,True,False,False,False,True,6336,24,3,0,False,False,False,True
1,14,75,1,0,1,1,1,True,False,True,False,False,1050,1,3,0,False,True,False,False
0,56,25,1,0,1,1,1,False,True,True,False,False,1400,1,3,0,False,False,False,True
1,17,76,1,0,1,0,1,True,False,False,False,True,1292,24,2,0,False,True,False,False
0,63,85,1,0,1,0,0,False,True,True,False,False,5355,1,2,0,False,False,False,True
0,62,55,0,1,1,0,0,False,True,True,False,False,3410,1,2,0,False,False,False,True
0,9,49,0,1,1,0,0,True,False,True,False,False,441,1,2,0,True,False,False,False
0,5,20,1,1,1,0,0,True,False,True,False,False,100,1,2,1,True,False,False,False
0,61,62,1,0,0,0,0,True,False,False,True,False,3782,12,1,0,False,False,False,True
0,19,20,0,0,1,1,0,False,True,True,False,False,380,1,3,0,False,True,False,False
0,23,54,1,1,1,0,0,False,True,False,True,False,1242,12,2,0,False,True,False,False
0,31,50,1,0,0,0,0,True,False,False,True,False,1550,12,1,0,False,False,True,False
0,13,82,0,0,1,0,0,False,True,False,False,True,1066,24,2,0,False,True,False,False
0,17,104,0,1,1,1,1,False,True,False,False,True,1768,24,3,0,False,True,False,False
0,22,96,1,0,1,1,0,True,False,False,True,False,2112,12,3,0,False,True,False,False
0,16,50,0,0,1,1,1,True,False,False,True,False,800,12,3,0,False,True,False,False
0,25,90,1,1,1,0,1,True,False,False,True,False,2250,12,2,0,False,False,True,False
0,53,112,0,0,1,0,0,True,False,True,False,False,5936,1,2,0,False,False,False,True
1,18,74,0,0,1,0,0,True,False,True,False,False,1332,1,2,0,False,True,False,False
0,32,20,1,1,1,1,0,False,True,False,False,True,640,24,3,0,False,False,True,False
0,1,75,1,0,1,1,1,False,True,True,False,False,75,1,3,1,True,False,False,False
0,9,60,1,0,1,1,0,False,True,True,False,False,540,1,3,0,True,False,False,False
0,2,91,0,0,1,0,1,True,False,False,True,False,182,12,2,1,True,False,False,False
0,31,49,0,0,1,0,0,True,False,True,False,False,1519,1,2,0,False,False,True,False
0,19,56,0,0,1,1,0,True,False,False,False,True,1064,24,3,0,False,True,False,False
0,71,106,1,0,1,1,0,True,False,False,False,True,7526,24,3,0,False,False,False,True
0,60,40,1,0,0,1,0,False,True,True,False,False,2400,1,2,0,False,False,False,True
0,65,60,0,0,0,0,0,True,False,False,False,True,3900,24,1,0,False,False,False,True
1,22,90,1,0,1,0,1,True,False,False,False,True,1980,24,2,0,False,True,False,False
0,72,80,1,0,1,0,0,False,True,True,False,False,5760,1,2,0,False,False,False,True
0,72,108,1,0,1,0,0,False,True,True,False,False,7776,1,2,0,False,False,False,True
0,58,21,1,0,1,1,0,False,True,True,False,False,1218,1,3,0,False,False,False,True
0,66,62,0,0,0,0,0,True,False,True,False,False,4092,1,1,0,False,False,False,True
0,4,76,1,0,1,0,1,True,False,True,False,False,304,1,2,1,True,False,False,False
1,50,83,0,0,1,0,0,True,False,True,False,False,4150,1,2,0,False,False,False,True
0,9,78,0,0,1,0,1,False,True,True,False,False,702,1,2,0,True,False,False,False
1,46,101,1,1,1,1,1,True,False,False,False,True,4646,24,3,0,False,False,True,False
0,72,113,1,0,1,1,0,False,True,False,False,True,8136,24,3,0,False,False,False,True
1,57,80,1,0,1,0,0,True,False,False,False,True,4560,24,2,0,False,False,False,True
0,61,89,0,0,1,1,0,False,True,False,False,True,5429,24,3,0,False,False,False,True
0,3,58,0,0,1,1,0,False,True,True,False,False,174,1,3,1,True,False,False,False
0,29,60,1,1,1,0,0,True,False,True,False,False,1740,1,2,0,False,False,True,False
0,49,101,1,1,1,0,1,True,False,True,False,False,4949,1,2,0,False,False,False,True
0,46,103,0,0,1,0,0,False,True,True,False,False,4738,1,2,0,False,False,True,False
0,70,20,0,0,1,1,0,False,True,True,False,False,1400,1,3,0,False,False,False,True
0,28,81,0,0,1,0,0,True,False,False,False,True,2268,24,2,0,False,False,True,False
0,12,33,0,1,0,1,0,False,True,True,False,False,396,1,2,0,True,False,False,False
1,16,39,1,0,0,1,1,False,True,False,False,True,624,24,2,0,False,True,False,False
0,40,25,1,0,1,0,0,True,False,False,False,True,1000,24,2,0,False,False,True,False
0,28,20,0,1,1,0,0,False,True,True,False,False,560,1,2,0,False,False,True,False
0,1,91,0,0,1,1,1,False,True,True,False,False,91,1,3,1,True,False,False,False
0,7,86,0,0,1,0,1,True,False,True,False,False,602,1,2,0,True,False,False,False
1,27,86,0,0,1,1,0,False,True,True,False,False,2322,1,3,0,False,False,True,False
0,26,20,0,1,1,1,0,False,True,True,False,False,520,1,3,0,False,False,True,False
0,5,100,0,0,1,1,1,False,True,True,False,False,500,1,3,1,True,False,False,False
0,31,91,1,0,1,0,0,True,False,False,True,False,2821,12,2,0,False,False,True,False
1,22,70,0,0,1,1,0,False,True,False,True,False,1540,12,3,0,False,True,False,False
0,47,85,0,0,1,0,1,False,True,True,False,False,3995,1,2,0,False,False,True,False
0,58,76,0,1,1,0,0,True,False,False,True,False,4408,12,2,0,False,False,False,True
1,5,20,1,0,1,1,0,True,False,False,False,True,100,24,3,1,True,False,False,False
1,5,69,0,0,1,1,0,True,False,True,False,False,345,1,3,1,True,False,False,False
0,33,20,0,0,1,1,0,False,True,True,False,False,660,1,3,0,False,False,True,False
0,72,87,1,0,1,0,0,True,False,True,False,False,6264,1,2,0,False,False,False,True
0,1,70,1,0,1,0,1,True,False,False,False,True,70,24,2,1,True,False,False,False
0,67,89,1,0,1,0,0,False,True,False,True,False,5963,12,2,0,False,False,False,True
0,37,45,0,0,0,0,0,True,False,False,True,False,1665,12,1,0,False,False,True,False
0,23,60,1,0,1,1,0,False,True,True,False,False,1380,1,3,0,False,True,False,False
0,1,19,0,1,1,0,0,True,False,False,False,True,19,24,2,1,True,False,False,False
0,1,20,0,0,1,0,1,True,False,False,False,True,20,24,2,1,True,False,False,False
0,43,93,0,1,1,0,0,True,False,True,False,False,3999,1,2,0,False,False,True,False
0,64,26,0,0,1,0,0,True,False,True,False,False,1664,1,2,0,False,False,False,True
1,8,100,1,0,1,1,1,True,False,False,False,True,800,24,3,0,True,False,False,False
0,60,102,1,0,1,0,0,False,True,True,False,False,6120,1,2,0,False,False,False,True
0,48,107,0,0,1,1,1,False,True,True,False,False,5136,1,3,0,False,False,True,False
0,32,20,0,0,1,0,0,False,True,True,False,False,640,1,2,0,False,False,True,False
0,8,87,0,0,1,1,1,True,False,True,False,False,696,1,3,0,True,False,False,False
0,72,108,1,1,1,1,0,False,True,False,False,True,7776,24,3,0,False,False,False,True
1,20,90,1,0,1,0,0,False,True,True,False,False,1800,1,2,0,False,True,False,False
0,71,20,0,0,1,0,0,False,True,True,False,False,1420,1,2,0,False,False,False,True
0,72,84,1,0,1,1,0,False,True,False,True,False,6048,12,3,0,False,False,False,True
0,72,95,1,0,1,1,0,True,False,False,True,False,6840,12,3,0,False,False,False,True
0,49,19,0,0,1,1,0,False,True,False,False,True,931,24,3,0,False,False,False,True
1,48,99,1,0,1,0,0,True,False,False,True,False,4752,12,2,0,False,False,True,False
0,31,20,1,0,1,0,0,False,True,True,False,False,620,1,2,0,False,False,True,False
0,12,78,0,0,1,1,1,False,True,True,False,False,936,1,3,0,True,False,False,False
0,19,89,0,0,1,0,0,True,False,False,False,True,1691,24,2,0,False,True,False,False
0,30,108,0,1,1,0,0,False,True,True,False,False,3240,1,2,0,False,False,True,False
1,7,95,1,0,1,1,1,True,False,False,False,True,665,24,3,0,True,False,False,False
1,3,81,1,0,1,1,1,False,True,False,True,False,243,12,3,1,True,False,False,False
0,39,54,1,0,1,0,0,True,False,True,False,False,2106,1,2,0,False,False,True,False
0,34,61,0,1,1,1,0,True,False,False,False,True,2074,24,3,0,False,False,True,False
0,5,19,1,0,1,0,0,True,False,False,True,False,95,12,2,1,True,False,False,False
0,12,50,1,0,1,0,1,True,False,True,False,False,600,1,2,0,True,False,False,False
0,13,88,0,1,1,0,1,True,False,False,False,True,1144,24,2,0,False,True,False,False
0,72,96,0,1,1,0,0,True,False,False,True,False,6912,12,2,0,False,False,False,True
0,1,60,0,1,1,1,1,False,True,True,False,False,60,1,3,1,True,False,False,False
0,20,39,1,1,0,0,0,True,False,False,True,False,780,12,1,0,False,True,False,False
0,68,19,0,1,1,0,0,True,False,True,False,False,1292,1,2,0,False,False,False,True
0,13,80,0,0,1,1,0,False,True,True,False,False,1040,1,3,0,False,True,False,False
1,10,95,1,0,1,0,1,True,False,True,False,False,950,1,2,0,True,False,False,False
0,62,60,1,0,1,0,0,True,False,False,True,False,3720,12,2,0,False,False,False,True
1,1,71,0,0,1,0,1,False,True,True,False,False,71,1,2,1,True,False,False,False
0,16,93,0,0,1,0,1,True,False,True,False,False,1488,1,2,0,False,True,False,False
0,72,98,0,0,1,0,0,True,False,True,False,False,7056,1,2,0,False,False,False,True
0,54,20,0,0,1,1,0,True,False,False,False,True,1080,24,3,0,False,False,False,True
0,72,90,0,1,1,0,0,False,True,True,False,False,6480,1,2,0,False,False,False,True
0,4,46,0,0,1,0,1,False,True,False,True,False,184,12,2,1,True,False,False,False
0,6,63,0,0,0,1,0,True,False,False,False,True,378,24,2,1,True,False,False,False
1,69,57,1,0,0,1,0,False,True,True,False,False,3933,1,2,0,False,False,False,True
0,5,20,1,1,1,1,0,True,False,False,True,False,100,12,3,1,True,False,False,False
0,64,55,0,1,0,1,0,True,False,False,False,True,3520,24,2,0,False,False,False,True
0,1,45,1,0,1,0,0,True,False,False,False,True,45,24,2,1,True,False,False,False
0,67,25,1,1,1,0,0,False,True,True,False,False,1675,1,2,0,False,False,False,True
1,71,71,1,0,1,1,0,False,True,False,True,False,5041,12,3,0,False,False,False,True
0,57,95,0,0,1,0,0,True,False,False,False,True,5415,24,2,0,False,False,False,True
0,24,105,1,0,1,1,1,False,True,False,True,False,2520,12,3,0,False,True,False,False
0,42,108,1,0,1,1,0,True,False,False,False,True,4536,24,3,0,False,False,True,False
0,61,34,1,1,0,0,0,True,False,False,False,True,2074,24,1,0,False,False,False,True
0,2,94,1,0,1,0,1,False,True,True,False,False,188,1,2,1,True,False,False,False
0,16,73,0,0,1,0,1,True,False,True,False,False,1168,1,2,0,False,True,False,False
1,1,80,1,0,1,0,1,False,True,True,False,False,80,1,2,1,True,False,False,False
0,16,85,1,1,1,0,0,True,False,False,False,True,1360,24,2,0,False,True,False,False
0,47,106,0,0,1,0,1,True,False,False,False,True,4982,24,2,0,False,False,True,False
0,24,80,0,0,1,0,0,False,True,False,True,False,1920,12,2,0,False,True,False,False
0,12,84,0,1,1,0,1,True,False,True,False,False,1008,1,2,0,True,False,False,False
0,35,113,0,0,1,1,0,False,True,True,False,False,3955,1,3,0,False,False,True,False
0,48,25,0,0,1,0,0,True,False,False,False,True,1200,24,2,0,False,False,True,False
0,53,98,0,0,1,0,1,False,True,True,False,False,5194,1,2,0,False,False,False,True
1,16,96,0,0,1,1,1,True,False,False,True,False,1536,12,3,0,False,True,False,False
0,5,64,0,0,1,1,0,True,False,False,False,True,320,24,3,1,True,False,False,False
0,25,80,0,0,1,0,1,True,False,True,False,False,2000,1,2,0,False,False,True,False
0,23,84,0,1,1,0,0,True,False,False,False,True,1932,24,2,0,False,True,False,False
0,1,79,1,0,1,1,1,False,True,False,True,False,79,12,3,1,True,False,False,False
0,47,103,1,0,1,0,0,True,False,True,False,False,4841,1,2,0,False,False,True,False
0,68,101,1,1,1,1,0,False,True,True,False,False,6868,1,3,0,False,False,False,True
1,35,82,1,0,1,1,0,True,False,False,True,False,2870,12,3,0,False,False,True,False
0,16,75,1,0,1,0,0,False,True,True,False,False,1200,1,2,0,False,True,False,False
0,60,101,1,0,1,0,0,True,False,False,False,True,6060,24,2,0,False,False,False,True
1,59,64,1,0,0,1,0,True,False,True,False,False,3776,1,2,0,False,False,False,True
0,23,100,1,1,1,1,1,True,False,False,False,True,2300,24,3,0,False,True,False,False
1,7,85,0,0,1,0,1,True,False,True,False,False,595,1,2,0,True,False,False,False
0,1,70,1,1,1,1,1,True,False,True,False,False,70,1,3,1,True,False,False,False
0,4,50,1,0,1,0,1,False,True,False,True,False,200,12,2,1,True,False,False,False
1,17,93,0,0,1,0,0,True,False,True,False,False,1581,1,2,0,False,True,False,False
0,25,76,1,1,1,0,0,False,True,True,False,False,1900,1,2,0,False,False,True,False
0,14,67,1,0,1,0,0,False,True,False,True,False,938,12,2,0,False,True,False,False
0,11,89,0,0,1,1,0,False,True,True,False,False,979,1,3,0,True,False,False,False
1,72,115,0,0,1,0,0,True,False,False,False,True,8280,24,2,0,False,False,False,True
0,5,30,0,1,0,0,0,True,False,True,False,False,150,1,1,1,True,False,False,False
0,15,100,1,0,1,1,0,True,False,False,False,True,1500,24,3,0,False,True,False,False
0,46,21,0,0,1,1,0,False,True,True,False,False,966,1,3,0,False,False,True,False
0,10,41,0,0,0,1,0,False,True,True,False,False,410,1,2,0,True,False,False,False
0,21,59,0,1,1,1,0,True,False,True,False,False,1239,1,3,0,False,True,False,False
0,27,81,1,0,1,1,0,False,True,True,False,False,2187,1,3,0,False,False,True,False
0,41,56,1,0,1,1,0,False,True,False,False,True,2296,24,3,0,False,False,True,False
1,6,74,0,0,1,0,1,True,False,True,False,False,444,1,2,1,True,False,False,False
0,71,20,0,1,1,0,0,True,False,False,False,True,1420,24,2,0,False,False,False,True
0,2,61,1,1,1,0,0,True,False,False,True,False,122,12,2,1,True,False,False,False
0,1,75,0,0,1,0,1,False,True,True,False,False,75,1,2,1,True,False,False,False
1,10,73,1,0,1,1,1,False,True,True,False,False,730,1,3,0,True,False,False,False
0,5,34,0,1,0,0,0,True,False,False,True,False,170,12,1,1,True,False,False,False
0,41,20,1,1,1,1,0,False,True,False,True,False,820,12,3,0,False,False,True,False
0,47,27,0,0,1,0,0,True,False,True,False,False,1269,1,2,0,False,False,True,False
1,22,85,0,1,1,1,0,False,True,True,False,False,1870,1,3,0,False,True,False,False
0,38,95,1,0,1,1,0,False,True,True,False,False,3610,1,3,0,False,False,True,False
0,52,81,1,0,1,1,0,True,False,False,True,False,4212,12,3,0,False,False,False,True
0,8,71,1,0,1,0,0,True,False,False,False,True,568,24,2,0,True,False,False,False
0,25,78,0,0,1,0,0,False,True,True,False,False,1950,1,2,0,False,False,True,False
0,68,78,0,1,1,0,0,True,False,False,True,False,5304,12,2,0,False,False,False,True
0,17,25,1,0,0,0,0,True,False,False,False,True,425,24,1,0,False,True,False,False
0,14,55,1,0,0,0,0,False,True,True,False,False,770,1,1,0,False,True,False,False
0,71,77,0,0,1,0,0,False,True,True,False,False,5467,1,2,0,False,False,False,True
0,13,73,1,0,1,0,0,True,False,True,False,False,949,1,2,0,False,True,False,False
0,24,85,1,1,1,1,0,False,True,True,False,False,2040,1,3,0,False,True,False,False
0,39,24,0,1,1,0,0,True,False,True,False,False,936,1,2,0,False,False,True,False
0,45,53,1,0,1,0,0,True,False,False,True,False,2385,12,2,0,False,False,True,False
0,1,80,0,1,1,0,1,True,False,True,False,False,80,1,2,1,True,False,False,False
0,33,54,0,0,1,0,0,False,True,False,True,False,1782,12,2,0,False,False,True,False
0,37,20,1,1,1,1,0,False,True,False,False,True,740,24,3,0,False,False,True,False
0,72,91,1,1,1,1,0,True,False,False,True,False,6552,12,3,0,False,False,False,True
0,51,81,1,0,1,0,0,False,True,True,False,False,4131,1,2,0,False,False,False,True
0,72,87,1,0,1,0,0,True,False,False,False,True,6264,24,2,0,False,False,False,True
0,63,74,1,1,1,0,0,True,False,True,False,False,4662,1,2,0,False,False,False,True
0,25,20,1,1,1,1,0,False,True,True,False,False,500,1,3,0,False,False,True,False
0,58,92,0,1,1,0,0,True,False,False,True,False,5336,12,2,0,False,False,False,True
0,41,60,1,1,1,1,0,False,True,False,True,False,2460,12,3,0,False,False,True,False
0,59,76,0,1,1,1,0,True,False,False,True,False,4484,12,3,0,False,False,False,True
1,1,45,1,0,1,1,0,False,True,True,False,False,45,1,3,1,True,False,False,False
0,10,60,1,1,1,0,0,False,True,True,False,False,600,1,2,0,True,False,False,False
0,23,84,0,1,1,1,1,False,True,True,False,False,1932,1,3,0,False,True,False,False
0,58,99,1,0,1,0,0,True,False,True,False,False,5742,1,2,0,False,False,False,True
0,70,79,1,1,1,0,0,True,False,True,False,False,5530,1,2,0,False,False,False,True
0,51,30,1,0,0,1,0,False,True,False,False,True,1530,24,2,0,False,False,False,True
0,22,95,1,0,1,1,1,True,False,False,False,True,2090,24,3,0,False,True,False,False
1,46,110,0,0,1,0,1,True,False,False,True,False,5060,12,2,0,False,False,True,False
0,4,45,1,0,1,0,0,True,False,False,False,True,180,24,2,1,True,False,False,False
0,1,92,0,0,1,0,1,True,False,True,False,False,92,1,2,1,True,False,False,False
0,10,101,0,0,1,1,1,False,True,True,False,False,1010,1,3,0,True,False,False,False
1,30,40,0,0,0,0,1,False,True,False,True,False,1200,12,1,0,False,False,True,False
1,71,46,1,0,0,0,0,True,False,False,False,True,3266,24,1,0,False,False,False,True
0,66,104,1,0,1,0,0,True,False,False,True,False,6864,12,2,0,False,False,False,True
0,51,84,1,1,1,1,0,True,False,False,False,True,4284,24,3,0,False,False,False,True
0,71,108,1,0,1,1,1,False,True,True,False,False,7668,1,3,0,False,False,False,True
0,58,21,1,0,1,0,0,False,True,False,False,True,1218,24,2,0,False,False,False,True
0,17,71,1,0,1,0,0,True,False,False,True,False,1207,12,2,0,False,True,False,False
0,35,49,1,0,0,1,0,False,True,True,False,False,1715,1,2,0,False,False,True,False
0,55,97,1,0,1,1,1,False,True,True,False,False,5335,1,3,0,False,False,False,True
0,20,20,0,1,1,0,0,True,False,False,False,True,400,24,2,0,False,True,False,False
0,12,50,0,0,0,1,0,True,False,False,False,True,600,24,2,0,True,False,False,False
0,5,95,1,0,1,1,1,False,True,False,False,True,475,24,3,1,True,False,False,False
0,38,71,1,0,1,1,0,False,True,True,False,False,2698,1,3,0,False,False,True,False
0,32,19,1,1,1,0,0,False,True,False,True,False,608,12,2,0,False,False,True,False
0,11,75,1,0,1,0,1,True,False,False,True,False,825,12,2,0,True,False,False,False
1,71,20,1,1,1,0,0,True,False,False,True,False,1420,12,2,0,False,False,False,True
0,10,99,1,0,1,1,0,True,False,False,False,True,990,24,3,0,True,False,False,False
1,23,90,1,0,1,1,0,True,False,False,True,False,2070,12,3,0,False,True,False,False
0,7,50,0,0,1,0,0,True,False,False,True,False,350,12,2,0,True,False,False,False
0,68,71,1,0,1,0,0,True,False,True,False,False,4828,1,2,0,False,False,False,True
0,65,75,1,1,1,0,1,True,False,False,True,False,4875,12,2,0,False,False,False,True
1,1,25,0,0,0,1,1,False,True,True,False,False,25,1,2,1,True,False,False,False
0,44,49,0,0,0,0,0,True,False,True,False,False,2156,1,1,0,False,False,True,False
0,3,108,1,0,1,1,0,True,False,False,True,False,324,12,3,1,True,False,False,False
1,14,96,0,1,1,1,0,False,True,False,True,False,1344,12,3,0,False,True,False,False
0,39,36,1,0,0,1,0,False,True,True,False,False,1404,1,2,0,False,False,True,False
0,53,60,1,0,0,1,1,True,False,False,False,True,3180,24,2,0,False,False,False,True
0,45,55,1,1,1,1,0,False,True,True,False,False,2475,1,3,0,False,False,True,False
0,9,45,0,0,1,1,1,True,False,False,False,True,405,24,3,0,True,False,False,False
0,5,75,1,0,1,0,0,True,False,False,True,False,375,12,2,1,True,False,False,False
0,27,20,1,0,1,0,0,True,False,False,False,True,540,24,2,0,False,False,True,False
0,1,76,0,0,1,0,1,True,False,True,False,False,76,1,2,1,True,False,False,False
0,1,19,0,0,1,1,0,True,False,False,False,True,19,24,3,1,True,False,False,False
1,35,40,0,0,0,0,0,True,False,False,False,True,1400,24,1,0,False,False,True,False
0,55,19,1,1,1,0,0,True,False,True,False,False,1045,1,2,0,False,False,False,True
0,66,106,1,0,1,1,0,True,False,False,False,True,6996,24,3,0,False,False,False,True
0,34,41,1,1,0,1,0,False,True,True,False,False,1394,1,2,0,False,False,True,False
1,4,95,0,0,1,1,1,True,False,True,False,False,380,1,3,1,True,False,False,False
0,7,34,1,1,0,0,1,True,False,False,True,False,238,12,1,0,True,False,False,False
0,69,100,1,0,1,0,0,False,True,True,False,False,6900,1,2,0,False,False,False,True
0,13,84,0,0,1,1,1,False,True,False,True,False,1092,12,3,0,False,True,False,False
0,4,20,1,1,1,0,0,False,True,True,False,False,80,1,2,1,True,False,False,False
0,68,24,1,1,1,1,0,False,True,False,True,False,1632,12,3,0,False,False,False,True
0,71,87,1,1,1,1,0,False,True,True,False,False,6177,1,3,0,False,False,False,True
0,6,80,1,0,1,1,1,False,True,True,False,False,480,1,3,1,True,False,False,False
0,24,20,1,1,1,1,0,False,True,True,False,False,480,1,3,0,False,True,False,False
0,52,40,1,0,0,0,0,False,True,True,False,False,2080,1,1,0,False,False,False,True
0,72,25,0,0,1,1,0,True,False,False,True,False,1800,12,3,0,False,False,False,True
1,1,79,1,0,1,0,1,True,False,True,False,False,79,1,2,1,True,False,False,False
0,11,69,1,0,1,0,0,True,False,True,False,False,759,1,2,0,True,False,False,False
0,67,60,1,1,1,0,0,False,True,True,False,False,4020,1,2,0,False,False,False,True
0,72,110,1,1,1,0,0,True,False,True,False,False,7920,1,2,0,False,False,False,True
0,2,20,1,1,1,1,1,False,True,False,False,True,40,24,3,1,True,False,False,False
0,4,100,1,0,1,1,1,True,False,False,False,True,400,24,3,1,True,False,False,False
0,33,61,0,0,1,0,0,True,False,True,False,False,2013,1,2,0,False,False,True,False
0,47,21,0,0,1,1,0,True,False,False,False,True,987,24,3,0,False,False,True,False
0,42,94,0,1,1,0,0,True,False,False,False,True,3948,24,2,0,False,False,True,False
1,54,116,0,0,1,1,0,False,True,True,False,False,6264,1,3,0,False,False,False,True
0,18,90,1,0,1,1,0,False,True,False,True,False,1620,12,3,0,False,True,False,False
1,8,80,1,1,1,0,1,True,False,False,True,False,640,12,2,0,True,False,False,False
0,72,89,1,0,1,1,0,False,True,True,False,False,6408,1,3,0,False,False,False,True
0,45,42,1,0,0,1,0,False,True,True,False,False,1890,1,2,0,False,False,True,False
0,2,45,0,0,1,0,1,True,False,False,False,True,90,24,2,1,True,False,False,False
0,2,70,0,1,1,1,1,True,False,True,False,False,140,1,3,1,True,False,False,False
0,5,76,0,0,1,0,1,True,False,False,False,True,380,24,2,1,True,False,False,False
0,59,66,1,0,1,0,0,True,False,True,False,False,3894,1,2,0,False,False,False,True
0,54,111,0,0,1,0,1,True,False,False,False,True,5994,24,2,0,False,False,False,True
0,60,100,0,0,1,0,0,False,True,False,True,False,6000,12,2,0,False,False,False,True
0,23,20,0,1,1,0,0,True,False,True,False,False,460,1,2,0,False,True,False,False
0,30,20,1,0,1,1,0,False,True,False,False,True,600,24,3,0,False,False,True,False
0,67,36,0,1,0,1,0,False,True,False,False,True,2412,24,2,0,False,False,False,True
0,6,20,1,1,1,0,0,False,True,True,False,False,120,1,2,1,True,False,False,False
1,3,80,1,0,1,1,1,False,True,False,True,False,240,12,3,1,True,False,False,False
0,31,75,1,1,1,1,0,True,False,True,False,False,2325,1,3,0,False,False,True,False
0,65,96,0,0,1,0,0,False,True,False,False,True,6240,24,2,0,False,False,False,True
0,29,20,0,0,1,0,0,True,False,True,False,False,580,1,2,0,False,False,True,False
0,50,99,1,0,1,1,0,False,True,False,True,False,4950,12,3,0,False,False,False,True
0,24,55,1,0,1,1,0,False,True,True,False,False,1320,1,3,0,False,True,False,False
1,55,45,1,0,0,0,0,False,True,True,False,False,2475,1,1,0,False,False,False,True
1,66,111,1,0,1,1,1,False,True,True,False,False,7326,1,3,0,False,False,False,True
0,60,25,0,0,1,0,0,True,False,False,False,True,1500,24,2,0,False,False,False,True
0,15,100,0,0,1,0,0,True,False,True,False,False,1500,1,2,0,False,True,False,False
0,35,61,1,0,1,0,0,False,True,True,False,False,2135,1,2,0,False,False,True,False
0,3,20,1,0,1,0,1,True,False,False,True,False,60,12,2,1,True,False,False,False
0,44,69,1,0,1,1,0,False,True,False,True,False,3036,12,3,0,False,False,True,False
0,66,61,0,0,0,0,0,True,False,False,True,False,4026,12,1,0,False,False,False,True
